session_id,user_id,track_id,artist_id,genre_id,playlist_id,device_id,country_code,subscription_tier,listen_start_ts,listen_seconds,skipped,session_weekday,new_artist_discovered,estimated_revenue_usd
122599,114,809,976,128,570,189,CA,Premium,2024-06-08 03:33:00,36,True,Saturday,False,0.004
122600,114,63,194,433,379,521,CA,Family,2024-08-12 00:28:00,31,False,Monday,False,0.004
122601,114,408,320,201,75,779,CA,Premium,2023-01-23 07:49:00,32,False,Monday,False,0.004
122602,114,809,976,128,671,854,CA,Family,2024-11-19 02:08:00,127,False,Tuesday,False,0.004
122603,114,720,556,718,343,678,CA,Free,2023-10-13 14:09:00,230,False,Friday,False,0.0115
122604,114,408,320,201,563,758,FR,Premium,2023-02-03 01:24:00,35,False,Friday,False,0.004
122605,114,809,976,128,989,612,CA,Family,2024-11-28 10:52:00,32,False,Thursday,False,0.004
122606,114,809,976,128,313,776,CA,Family,2024-11-22 08:43:00,30,False,Friday,False,0.004
122607,114,809,976,128,326,854,CA,Family,2024-06-19 23:32:00,31,False,Wednesday,False,0.004
122608,114,809,976,128,532,705,CA,Family,2024-12-08 21:12:00,158,False,Sunday,False,0.004
122609,114,809,976,128,563,507,CA,Family,2024-12-13 13:42:00,167,False,Friday,False,0.004
122610,114,809,976,128,496,771,CA,Family,2024-09-15 01:57:00,153,False,Sunday,False,0.004
122611,114,678,604,859,138,153,CA,Premium,2023-03-23 20:15:00,30,False,Thursday,False,0.004
122612,114,809,976,128,83,379,CA,Family,2024-07-13 08:54:00,120,False,Saturday,False,0.004
122613,114,809,976,128,259,905,CA,Family,2024-08-31 05:31:00,33,False,Saturday,False,0.004
122614,114,720,556,718,829,727,CA,Free,2023-08-22 01:41:00,30,False,Tuesday,False,0.0015
122615,114,809,976,128,448,951,CA,Family,2024-07-24 08:41:00,31,False,Wednesday,False,0.004
122616,114,720,556,718,929,245,ZA,Premium,2023-12-19 11:45:00,33,False,Tuesday,False,0.004
122617,114,878,630,698,369,507,CA,Premium,2024-02-27 01:27:00,183,False,Tuesday,False,0.004
122618,114,720,556,718,764,541,CA,Family,2024-06-14 03:48:00,34,False,Friday,False,0.004
122619,114,674,385,89,755,39,CA,Premium,2024-05-31 17:20:00,35,False,Friday,False,0.004
122620,114,720,556,718,138,678,CA,Premium,2023-12-22 18:56:00,33,False,Friday,False,0.004
122621,114,637,627,698,458,948,CA,Premium,2024-03-19 03:30:00,33,False,Tuesday,False,0.004
122622,114,809,976,128,808,446,CA,Family,2024-12-06 01:21:00,32,False,Friday,False,0.004
122623,114,809,976,128,260,997,CA,Family,2024-10-11 12:33:00,33,False,Friday,False,0.004
122624,114,809,976,128,186,75,CA,Family,2024-06-21 03:02:00,6,True,Friday,False,0.0
122625,114,408,320,201,547,937,CA,Free,2023-07-28 05:35:00,30,False,Friday,False,0.0015
122626,114,809,976,128,534,946,CA,Family,2024-06-20 03:26:00,181,False,Thursday,False,0.004
122627,114,720,556,718,910,396,CA,Free,2023-07-05 16:54:00,34,False,Wednesday,False,0.0017
122628,114,197,115,128,178,604,CA,Free,2023-08-13 16:11:00,144,False,Sunday,False,0.0072
122629,114,809,976,128,690,97,CA,Family,2024-11-27 03:04:00,35,False,Wednesday,False,0.004
122630,114,809,976,128,705,393,CA,Family,2024-11-13 02:07:00,34,False,Wednesday,False,0.004
122631,114,26,925,527,5,793,CA,Free,2023-05-28 05:37:00,31,False,Sunday,False,0.0016
122632,114,809,976,128,11,951,CA,Family,2024-06-27 11:07:00,35,False,Thursday,False,0.004
122633,114,809,976,128,186,946,CA,Family,2024-07-14 05:39:00,33,False,Sunday,False,0.004
122634,114,809,976,128,675,368,CA,Family,2024-07-21 03:28:00,24,True,Sunday,False,0.0
122635,114,809,976,128,151,266,ZA,Family,2024-09-30 19:57:00,30,False,Monday,False,0.004
122636,114,435,432,86,10,31,CA,Free,2023-05-05 18:06:00,15,True,Friday,False,0.0008
122637,114,157,960,527,921,363,CA,Family,2024-08-01 02:31:00,197,False,Thursday,False,0.004
122638,114,809,976,128,923,204,CA,Family,2024-10-05 12:33:00,31,False,Saturday,False,0.004
122639,114,809,976,128,488,653,CA,Family,2024-08-09 04:37:00,176,False,Friday,False,0.004
122640,114,809,976,128,190,534,CA,Family,2024-08-27 04:46:00,31,False,Tuesday,False,0.004
122641,114,809,976,128,842,460,CA,Family,2024-10-11 01:07:00,34,False,Friday,False,0.004
122642,114,678,604,859,356,864,CA,Free,2023-09-12 02:43:00,32,False,Tuesday,False,0.0016
122643,114,809,976,128,823,352,CA,Family,2024-09-30 05:43:00,21,True,Monday,False,0.0
122644,114,198,371,89,740,604,CA,Free,2023-11-19 02:28:00,34,False,Sunday,False,0.0017
122645,114,809,976,128,815,498,CA,Family,2024-07-12 03:32:00,122,False,Friday,False,0.004
122646,114,239,567,128,922,826,CA,Free,2023-04-05 06:54:00,35,False,Wednesday,False,0.0018
122647,114,118,119,128,714,510,CA,Free,2023-06-22 09:43:00,33,False,Thursday,False,0.0017
122648,114,809,976,128,317,379,CA,Family,2024-06-25 07:43:00,32,False,Tuesday,False,0.004
122649,114,809,976,128,912,366,CA,Family,2024-08-17 16:58:00,35,False,Saturday,False,0.004
122650,114,809,976,128,794,811,CA,Family,2024-07-13 03:58:00,31,False,Saturday,False,0.004
122651,114,720,556,718,941,39,CA,Family,2024-07-31 00:38:00,32,False,Wednesday,False,0.004
122652,114,809,976,128,233,274,CA,Family,2024-08-19 00:41:00,35,False,Monday,False,0.004
122653,114,138,17,718,845,806,US,Premium,2024-02-20 04:10:00,35,False,Tuesday,False,0.004
122654,114,832,916,527,313,548,CA,Family,2024-12-08 03:49:00,33,False,Sunday,False,0.004
122655,114,435,432,86,687,963,CA,Free,2023-09-28 15:58:00,12,True,Thursday,False,0.0006
122656,114,222,924,527,955,195,CA,Family,2024-12-11 05:29:00,158,False,Wednesday,False,0.004
122657,114,546,661,698,287,754,CA,Premium,2024-03-24 04:42:00,116,False,Sunday,True,0.004
122658,114,720,556,718,29,324,CA,Family,2024-08-21 04:26:00,161,False,Wednesday,False,0.004
122659,114,809,976,128,777,827,CA,Family,2024-10-18 03:23:00,30,False,Friday,False,0.004
122660,114,787,319,201,507,713,CA,Family,2024-08-03 11:21:00,31,False,Saturday,False,0.004
122661,114,809,976,128,777,626,CA,Family,2024-06-26 05:33:00,31,False,Wednesday,False,0.004
122662,114,125,429,86,217,331,CA,Free,2023-10-21 05:23:00,30,False,Saturday,False,0.0015
122663,114,408,320,201,198,453,CA,Premium,2024-03-23 03:44:00,35,False,Saturday,False,0.004
122664,114,809,976,128,147,118,CA,Family,2024-08-28 03:50:00,192,False,Wednesday,False,0.004
122665,114,410,335,128,550,274,CA,Premium,2023-01-21 04:45:00,11,True,Saturday,False,0.0
122666,114,218,963,128,895,795,CA,Family,2024-12-01 15:27:00,196,False,Sunday,False,0.004
122667,114,809,976,128,688,955,SE,Family,2024-08-10 04:24:00,31,False,Saturday,False,0.004
122668,114,783,650,698,77,711,DE,Premium,2024-01-06 07:06:00,30,False,Saturday,False,0.004
122669,114,637,627,698,883,682,CA,Family,2024-08-01 05:53:00,31,False,Thursday,False,0.004
122670,114,637,627,698,802,415,CA,Family,2024-07-12 04:00:00,33,False,Friday,False,0.004
122671,114,95,627,698,475,681,CA,Family,2024-11-05 00:12:00,35,False,Tuesday,False,0.004
122672,114,791,603,859,664,31,CA,Premium,2023-12-23 02:23:00,35,False,Saturday,False,0.004
122673,114,408,320,201,870,953,CA,Free,2023-07-13 03:43:00,32,False,Thursday,False,0.0016
122674,114,809,976,128,407,216,CA,Premium,2024-06-03 03:52:00,204,False,Monday,False,0.004
122675,114,809,976,128,551,597,CA,Family,2024-10-30 12:09:00,30,False,Wednesday,False,0.004
122676,114,343,435,86,778,31,CA,Free,2023-10-24 04:03:00,35,False,Tuesday,False,0.0018
122677,114,752,937,527,26,878,CA,Family,2024-12-20 04:03:00,31,False,Friday,False,0.004
122678,114,809,976,128,758,223,CA,Family,2024-10-18 21:22:00,33,False,Friday,False,0.004
122679,114,809,976,128,877,346,CA,Family,2024-07-03 21:42:00,182,False,Wednesday,False,0.004
122680,114,720,556,718,13,494,CA,Premium,2024-05-07 03:30:00,128,False,Tuesday,False,0.004
122681,114,809,976,128,724,274,CA,Family,2024-09-06 16:18:00,32,False,Friday,False,0.004
122682,114,720,556,718,978,855,CA,Premium,2023-03-06 14:14:00,98,False,Monday,False,0.004
122683,114,809,976,128,115,884,CA,Family,2024-08-03 13:16:00,168,False,Saturday,False,0.004
122684,114,637,627,698,953,469,CA,Family,2024-11-14 03:53:00,30,False,Thursday,False,0.004
122685,114,720,556,718,523,503,CA,Free,2023-07-15 04:47:00,30,False,Saturday,False,0.0015
122686,114,720,556,718,118,713,CA,Premium,2024-02-20 05:14:00,32,False,Tuesday,False,0.004
122687,114,809,976,128,812,578,CA,Family,2024-10-10 09:14:00,31,False,Thursday,False,0.004
122688,114,809,976,128,717,640,CA,Family,2024-10-29 07:14:00,33,False,Tuesday,False,0.004
122689,114,127,615,859,986,941,CA,Premium,2024-05-25 03:10:00,35,False,Saturday,False,0.004
122690,114,809,976,128,992,782,CA,Family,2024-06-30 00:28:00,31,False,Sunday,False,0.004
122691,114,809,976,128,844,124,GB,Family,2024-07-05 03:42:00,133,False,Friday,False,0.004
122692,114,809,976,128,751,294,CA,Family,2024-11-27 01:51:00,32,False,Wednesday,False,0.004
122693,114,809,976,128,606,216,CA,Family,2024-10-27 05:37:00,33,False,Sunday,False,0.004
122694,114,809,976,128,758,758,CA,Family,2024-09-20 03:55:00,35,False,Friday,False,0.004
122695,114,809,976,128,9,930,CA,Family,2024-08-18 05:06:00,32,False,Sunday,False,0.004
122696,114,720,556,718,138,766,CA,Family,2024-12-18 05:54:00,137,False,Wednesday,False,0.004
122697,114,809,976,128,481,494,CA,Family,2024-12-05 00:51:00,35,False,Thursday,False,0.004
122698,114,809,976,128,436,788,CA,Family,2024-12-12 11:50:00,30,False,Thursday,False,0.004
122699,114,969,606,859,700,779,CA,Family,2024-12-01 04:50:00,31,False,Sunday,False,0.004
122700,114,282,846,736,984,608,CA,Family,2024-12-11 06:54:00,35,False,Wednesday,False,0.004
122701,114,408,320,201,706,331,CA,Premium,2023-03-20 00:30:00,35,False,Monday,False,0.004
122702,114,809,976,128,35,937,CA,Family,2024-06-24 12:28:00,144,False,Monday,False,0.004
122703,114,720,556,718,112,792,CA,Premium,2023-02-16 16:29:00,33,False,Thursday,False,0.004
122704,114,720,556,718,821,951,CA,Free,2023-06-05 15:05:00,34,False,Monday,False,0.0017
122705,114,408,320,201,517,533,CA,Premium,2023-02-20 04:57:00,30,False,Monday,False,0.004
122706,114,966,855,736,385,368,US,Premium,2023-01-30 04:15:00,32,False,Monday,True,0.004
122707,114,809,976,128,287,612,CA,Premium,2024-06-08 04:14:00,157,False,Saturday,False,0.004
122708,114,32,397,718,605,652,CA,Premium,2023-01-29 04:08:00,134,False,Sunday,True,0.004
122709,114,174,949,527,424,296,CA,Premium,2023-01-28 11:39:00,132,False,Saturday,False,0.004
122710,114,809,976,128,398,573,CA,Family,2024-11-24 08:37:00,152,False,Sunday,False,0.004
122711,114,809,976,128,265,826,CA,Family,2024-09-05 10:13:00,33,False,Thursday,False,0.004
122712,114,720,556,718,506,754,CA,Premium,2023-02-15 15:29:00,33,False,Wednesday,False,0.004
122713,114,809,976,128,314,542,CA,Family,2024-09-13 05:33:00,31,False,Friday,False,0.004
122714,114,809,976,128,576,873,CA,Family,2024-09-16 04:05:00,34,False,Monday,False,0.004
122715,114,809,976,128,147,971,CA,Family,2024-10-04 04:51:00,184,False,Friday,False,0.004
122716,114,720,556,718,377,912,CA,Family,2024-06-20 03:17:00,35,False,Thursday,False,0.004
122717,114,408,320,201,969,790,DE,Premium,2024-04-04 05:22:00,210,False,Thursday,False,0.004
122718,114,809,976,128,298,179,CA,Family,2024-08-19 13:47:00,209,False,Monday,False,0.004
122719,114,842,19,718,52,586,GB,Premium,2024-05-21 04:39:00,35,False,Tuesday,False,0.004
122720,114,809,976,128,690,990,CA,Family,2024-12-18 23:48:00,30,False,Wednesday,False,0.004
122721,114,314,277,718,264,27,CA,Premium,2024-05-01 21:02:00,33,False,Wednesday,False,0.004
122722,114,809,976,128,835,552,CA,Family,2024-07-27 04:30:00,34,True,Saturday,False,0.004
122723,114,809,976,128,986,523,CA,Family,2024-12-19 22:12:00,34,False,Thursday,False,0.004
122724,114,788,367,201,772,867,CA,Family,2024-06-27 07:04:00,191,False,Thursday,False,0.004
122725,114,720,556,718,696,682,CA,Premium,2023-02-06 01:59:00,139,False,Monday,False,0.004
122726,114,942,543,718,976,355,CA,Premium,2023-01-21 23:09:00,42,True,Saturday,True,0.004
122727,114,809,976,128,989,521,CA,Family,2024-11-11 03:45:00,139,False,Monday,False,0.004
122728,114,115,34,718,1000,281,CA,Free,2023-03-26 09:26:00,31,False,Sunday,False,0.0016
122729,114,809,976,128,369,142,CA,Family,2024-08-15 05:40:00,34,False,Thursday,False,0.004
122730,114,809,976,128,523,363,BR,Family,2024-10-03 12:57:00,31,False,Thursday,False,0.004
122731,114,809,976,128,265,494,CA,Family,2024-08-03 14:49:00,32,False,Saturday,False,0.004
122732,114,989,99,527,457,982,CA,Family,2024-11-18 04:35:00,167,False,Monday,False,0.004
122733,114,720,556,718,176,536,CA,Premium,2023-01-25 08:09:00,29,True,Wednesday,False,0.0
122734,114,720,556,718,64,691,CA,Free,2023-07-13 03:53:00,30,False,Thursday,False,0.0015
122735,114,809,976,128,853,794,CA,Family,2024-08-22 23:42:00,30,False,Thursday,False,0.004
122736,114,637,627,698,622,432,CA,Premium,2024-04-28 09:13:00,30,False,Sunday,False,0.004
122737,114,795,785,86,498,507,CA,Family,2024-12-03 18:47:00,35,False,Tuesday,True,0.004
122738,114,750,596,718,353,548,CA,Premium,2023-01-21 20:16:00,170,False,Saturday,False,0.004
122739,114,809,976,128,424,166,CA,Family,2024-12-31 16:02:00,172,False,Tuesday,False,0.004
122740,114,809,976,128,318,310,JP,Family,2024-12-14 15:57:00,172,False,Saturday,False,0.004
122741,114,647,475,718,411,758,CA,Family,2024-12-15 04:03:00,30,False,Sunday,False,0.004
122742,114,720,556,718,547,350,CA,Free,2023-10-06 19:01:00,30,False,Friday,False,0.0015
122743,114,373,858,736,684,355,FR,Premium,2023-01-26 03:38:00,30,False,Thursday,True,0.004
122744,114,720,556,718,272,406,CA,Free,2023-04-04 13:30:00,30,False,Tuesday,False,0.0015
122745,114,809,976,128,266,756,GB,Family,2024-11-04 15:38:00,33,False,Monday,False,0.004
122746,114,408,320,201,800,600,CA,Premium,2023-02-05 05:19:00,32,False,Sunday,False,0.004
122747,114,639,956,527,517,507,CA,Family,2024-11-15 10:35:00,35,False,Friday,True,0.004
122748,114,182,785,86,643,366,CA,Premium,2023-03-24 10:30:00,35,False,Friday,False,0.004
122749,114,809,976,128,318,90,CA,Family,2024-07-22 05:56:00,144,False,Monday,False,0.004
122750,114,809,976,128,338,791,CA,Family,2024-09-26 02:56:00,228,False,Thursday,False,0.004
122751,114,809,976,128,233,723,CA,Family,2024-08-11 05:57:00,30,False,Sunday,False,0.004
122752,114,408,320,201,75,393,CA,Premium,2023-01-26 23:55:00,190,False,Thursday,False,0.004
122753,114,468,983,718,43,473,CA,Family,2024-10-04 02:23:00,32,False,Friday,True,0.004
122754,114,809,976,128,643,795,GB,Family,2024-12-13 03:18:00,31,False,Friday,False,0.004
122755,114,408,320,201,796,247,DE,Family,2024-11-10 05:28:00,31,False,Sunday,False,0.004
122756,114,44,154,128,63,758,DE,Family,2024-09-10 04:39:00,32,False,Tuesday,False,0.004
122757,114,331,857,736,991,393,CA,Free,2023-07-14 03:32:00,31,False,Friday,False,0.0016
122758,114,809,976,128,885,536,CA,Family,2024-09-17 03:20:00,33,False,Tuesday,False,0.004
122759,114,95,627,698,616,368,CA,Family,2024-12-12 19:57:00,33,False,Thursday,False,0.004
122760,114,720,556,718,646,645,CA,Premium,2023-02-02 20:34:00,34,False,Thursday,False,0.004
122761,114,720,556,718,118,245,CA,Free,2023-06-22 19:20:00,157,False,Thursday,False,0.0079
122762,114,809,976,128,873,771,CA,Family,2024-07-26 13:15:00,33,False,Friday,False,0.004
122763,114,809,976,128,633,581,CA,Family,2024-11-29 19:23:00,32,False,Friday,False,0.004
122764,114,936,533,128,294,638,CA,Family,2024-08-02 03:26:00,31,False,Friday,False,0.004
122765,114,557,127,128,828,547,CA,Family,2024-12-27 12:30:00,179,False,Friday,False,0.004
122766,114,872,49,718,999,884,CA,Premium,2023-02-10 03:21:00,35,False,Friday,False,0.004
122767,114,809,976,128,338,705,CA,Family,2024-11-17 03:51:00,33,False,Sunday,False,0.004
122768,114,809,976,128,986,402,CA,Family,2024-06-16 04:09:00,169,False,Sunday,False,0.004
122769,114,809,976,128,165,573,CA,Family,2024-08-08 14:36:00,186,False,Thursday,False,0.004
122770,114,408,320,201,770,341,FR,Free,2023-10-15 10:45:00,34,False,Sunday,False,0.0017
122771,114,809,976,128,510,468,CA,Family,2024-12-23 06:07:00,122,False,Monday,False,0.004
122772,114,809,976,128,604,469,CA,Family,2024-06-25 23:49:00,33,False,Tuesday,False,0.004
122773,114,724,491,718,880,884,CA,Premium,2023-02-23 04:49:00,32,False,Thursday,False,0.004
122774,114,809,976,128,88,4,CA,Premium,2024-06-07 05:03:00,167,False,Friday,False,0.004
122775,114,752,937,527,827,766,CA,Free,2023-09-23 03:20:00,166,False,Saturday,False,0.0083
122776,114,720,556,718,942,810,CA,Premium,2023-02-11 05:44:00,89,False,Saturday,False,0.004
122777,114,720,556,718,804,705,CA,Premium,2023-03-12 21:14:00,86,False,Sunday,False,0.004
122778,114,809,976,128,684,706,CA,Family,2024-12-07 02:51:00,35,False,Saturday,False,0.004
122779,114,809,976,128,585,118,CA,Family,2024-09-02 04:17:00,34,False,Monday,False,0.004
122780,114,913,628,698,768,194,CA,Family,2024-12-18 16:05:00,121,False,Wednesday,False,0.004
122781,114,720,556,718,429,592,CA,Family,2024-10-04 20:16:00,148,False,Friday,False,0.004
122782,114,408,320,201,176,795,CA,Premium,2023-03-21 01:06:00,34,False,Tuesday,False,0.004
122783,114,809,976,128,288,63,FR,Family,2024-11-16 02:13:00,35,False,Saturday,False,0.004
122784,114,809,976,128,650,341,CA,Family,2024-07-15 11:34:00,34,False,Monday,False,0.004
122785,114,809,976,128,317,608,CA,Family,2024-11-02 05:06:00,30,False,Saturday,False,0.004
122786,114,720,556,718,547,827,CA,Premium,2023-01-20 23:29:00,217,False,Friday,False,0.004
122787,114,809,976,128,814,26,CA,Family,2024-12-22 03:23:00,208,False,Sunday,False,0.004
122788,114,408,320,201,481,881,CA,Family,2024-07-19 00:19:00,33,False,Friday,False,0.004
122789,114,809,976,128,974,1000,CA,Family,2024-07-22 04:08:00,34,False,Monday,False,0.004
122790,114,408,320,201,936,881,CA,Free,2023-07-28 05:38:00,37,True,Friday,False,0.0018
122791,114,809,976,128,884,862,CA,Family,2024-06-22 19:39:00,30,False,Saturday,False,0.004
122792,114,268,927,527,80,264,CA,Premium,2023-02-17 01:57:00,30,False,Friday,False,0.004
122793,114,809,976,128,889,9,CA,Family,2024-08-11 05:17:00,173,False,Sunday,False,0.004
122794,114,809,976,128,638,190,AU,Family,2024-12-17 06:18:00,32,False,Tuesday,False,0.004
122795,114,809,976,128,307,627,CA,Family,2024-07-08 01:39:00,31,False,Monday,False,0.004
122796,114,809,976,128,106,212,CA,Family,2024-07-25 18:30:00,30,False,Thursday,False,0.004
122797,114,674,385,89,338,473,CA,Family,2024-12-30 23:59:00,191,False,Monday,False,0.004
122798,114,809,976,128,435,860,CA,Family,2024-12-23 00:23:00,132,False,Monday,False,0.004
122799,114,809,976,128,343,536,CA,Family,2024-07-07 15:53:00,34,False,Sunday,False,0.004
122800,114,809,976,128,323,347,CA,Family,2024-09-19 04:19:00,129,False,Thursday,False,0.004
122801,114,692,167,433,217,396,CA,Family,2024-07-24 17:31:00,209,False,Wednesday,True,0.004
122802,114,809,976,128,53,713,CA,Family,2024-12-22 05:22:00,203,False,Sunday,False,0.004
122803,114,809,976,128,223,650,CA,Family,2024-12-20 08:28:00,33,False,Friday,False,0.004
122804,114,408,320,201,837,948,CA,Free,2023-11-24 04:55:00,32,False,Friday,False,0.0016
122805,114,991,44,718,754,936,CA,Premium,2024-03-03 20:19:00,34,False,Sunday,False,0.004
122806,114,809,976,128,371,581,CA,Family,2024-10-31 20:10:00,32,False,Thursday,False,0.004
122807,114,720,556,718,941,733,CA,Premium,2024-03-18 19:13:00,33,False,Monday,False,0.004
122808,114,408,320,201,263,890,GB,Free,2023-05-07 05:15:00,31,False,Sunday,False,0.0016
122809,114,720,556,718,178,878,CA,Free,2023-09-08 12:41:00,34,False,Friday,False,0.0017
122810,114,809,976,128,999,541,ZA,Family,2024-07-31 09:41:00,34,False,Wednesday,False,0.004
122811,114,809,976,128,317,310,CA,Family,2024-07-12 05:35:00,34,False,Friday,False,0.004
122812,114,408,320,201,917,188,CA,Premium,2024-04-26 05:46:00,34,False,Friday,False,0.004
122813,114,569,652,698,922,922,CA,Family,2024-08-12 06:12:00,171,False,Monday,False,0.004
122814,114,809,976,128,705,524,CA,Family,2024-11-02 00:37:00,30,False,Saturday,False,0.004
122815,114,720,556,718,863,937,JP,Premium,2023-02-15 05:47:00,32,False,Wednesday,False,0.004
122816,114,809,976,128,223,811,CA,Premium,2024-06-06 03:22:00,146,False,Thursday,False,0.004
122817,114,809,976,128,685,355,CA,Family,2024-12-07 04:42:00,147,False,Saturday,False,0.004
122818,114,809,976,128,133,804,CA,Family,2024-10-19 05:58:00,32,False,Saturday,False,0.004
122819,114,809,976,128,345,627,CA,Premium,2024-06-05 05:38:00,27,True,Wednesday,False,0.0
122820,114,809,976,128,79,860,CA,Family,2024-12-30 20:12:00,33,False,Monday,False,0.004
122821,114,836,506,736,535,776,ZA,Premium,2024-02-18 00:29:00,183,False,Sunday,True,0.004
122822,114,76,850,736,618,997,CA,Premium,2024-03-15 04:05:00,32,False,Friday,False,0.004
122823,114,431,764,718,307,347,CA,Premium,2024-04-08 00:33:00,32,False,Monday,True,0.004
122824,114,891,993,718,630,747,CA,Premium,2024-01-26 02:26:00,32,False,Friday,False,0.004
122825,114,809,976,128,263,912,CA,Family,2024-07-21 08:48:00,34,False,Sunday,False,0.004
122826,114,408,320,201,53,510,CA,Free,2023-06-24 00:02:00,35,False,Saturday,False,0.0018
122827,114,809,976,128,169,599,CA,Family,2024-08-24 01:41:00,35,False,Saturday,False,0.004
122828,114,226,809,718,583,32,CA,Free,2023-10-11 04:05:00,31,False,Wednesday,False,0.0016
122829,114,809,976,128,313,194,CA,Family,2024-10-18 19:47:00,181,False,Friday,False,0.004
122830,114,809,976,128,562,678,CA,Family,2024-07-24 10:48:00,35,False,Wednesday,False,0.004
122831,114,408,320,201,960,810,CA,Family,2024-07-20 06:56:00,35,False,Saturday,False,0.004
122832,114,408,320,201,815,689,CA,Free,2023-08-03 07:58:00,31,False,Thursday,False,0.0016
122833,114,127,615,859,858,524,CA,Premium,2023-02-05 05:30:00,220,False,Sunday,False,0.004
122834,114,720,556,718,928,407,CA,Family,2024-11-14 01:17:00,208,False,Thursday,False,0.004
122835,114,164,837,128,770,747,CA,Family,2024-12-04 04:38:00,35,False,Wednesday,False,0.004
122836,114,340,837,128,674,612,CA,Premium,2023-02-12 19:23:00,31,False,Sunday,False,0.004
122837,114,408,320,201,593,784,BR,Family,2024-06-28 06:41:00,32,False,Friday,False,0.004
122838,114,99,373,89,806,771,CA,Premium,2024-05-12 03:08:00,163,False,Sunday,True,0.004
122839,114,809,976,128,167,5,CA,Family,2024-09-15 10:53:00,35,False,Sunday,False,0.004
122840,114,718,295,201,827,833,CA,Family,2024-09-02 23:06:00,32,False,Monday,False,0.004
122841,114,809,976,128,416,498,CA,Family,2024-07-27 04:53:00,177,False,Saturday,False,0.004
122842,114,408,320,201,535,644,CA,Premium,2023-02-10 10:54:00,30,False,Friday,False,0.004
122843,114,400,285,201,105,130,CA,Free,2023-10-29 05:57:00,133,False,Sunday,False,0.0066
122844,114,809,976,128,630,368,CA,Family,2024-08-31 20:53:00,30,False,Saturday,False,0.004
122845,114,720,556,718,676,711,CA,Premium,2023-01-30 08:09:00,35,False,Monday,False,0.004
122846,114,408,320,201,761,884,DE,Premium,2023-03-08 23:38:00,9,True,Wednesday,False,0.0
122847,114,720,556,718,966,189,CA,Premium,2024-03-09 03:36:00,33,False,Saturday,False,0.004
122848,114,809,976,128,687,437,CA,Family,2024-07-13 01:50:00,34,False,Saturday,False,0.004
122849,114,809,976,128,923,645,CA,Family,2024-08-23 14:23:00,30,False,Friday,False,0.004
122850,114,809,976,128,438,846,FR,Family,2024-09-29 23:05:00,152,False,Sunday,False,0.004
122851,114,388,643,698,803,523,CA,Free,2023-06-20 15:32:00,124,False,Tuesday,False,0.0062
122852,114,809,976,128,194,264,CA,Family,2024-07-01 12:30:00,190,False,Monday,False,0.004
122853,114,720,556,718,977,266,CA,Premium,2023-01-25 09:32:00,33,False,Wednesday,False,0.004
122854,114,809,976,128,969,190,CA,Family,2024-07-13 12:33:00,32,False,Saturday,False,0.004
122855,114,809,976,128,630,713,CA,Family,2024-09-08 05:14:00,32,False,Sunday,False,0.004
122856,114,809,976,128,508,360,SE,Family,2024-11-24 05:23:00,143,False,Sunday,False,0.004
122857,114,197,115,128,444,573,CA,Premium,2024-03-30 05:23:00,34,False,Saturday,False,0.004
122858,114,809,976,128,445,991,CA,Family,2024-10-19 01:10:00,139,False,Saturday,False,0.004
122859,114,809,976,128,385,830,JP,Family,2024-12-06 05:52:00,33,False,Friday,False,0.004
122860,114,809,976,128,17,472,AU,Family,2024-07-12 06:59:00,175,False,Friday,False,0.004
122861,114,32,397,718,565,204,CA,Family,2024-09-03 07:33:00,34,True,Tuesday,False,0.004
122862,114,809,976,128,923,936,AU,Family,2024-10-17 21:04:00,34,False,Thursday,False,0.004
122863,114,809,976,128,492,347,CA,Family,2024-07-05 05:47:00,30,False,Friday,False,0.004
122864,114,456,974,128,355,63,CA,Family,2024-10-12 05:21:00,231,False,Saturday,True,0.004
122865,114,809,976,128,900,711,CA,Family,2024-12-19 04:57:00,33,False,Thursday,False,0.004
122866,114,720,556,718,764,946,CA,Family,2024-11-09 03:12:00,130,False,Saturday,False,0.004
122867,114,809,976,128,265,320,CA,Family,2024-08-08 00:38:00,30,False,Thursday,False,0.004
122868,114,809,976,128,325,460,CA,Family,2024-09-28 04:51:00,14,True,Saturday,False,0.0
122869,114,809,976,128,583,172,CA,Family,2024-12-22 03:48:00,33,False,Sunday,False,0.004
122870,114,809,976,128,507,5,CA,Family,2024-07-03 03:31:00,35,True,Wednesday,False,0.004
122871,114,248,640,698,63,626,CA,Premium,2023-02-23 05:22:00,35,False,Thursday,False,0.004
122872,114,440,319,201,718,756,CA,Family,2024-08-06 13:34:00,31,False,Tuesday,False,0.004
122873,114,720,556,718,619,598,CA,Family,2024-07-27 21:38:00,30,False,Saturday,False,0.004
122874,114,570,412,86,745,854,CA,Premium,2024-04-19 10:07:00,6,True,Friday,True,0.0
122875,114,809,976,128,692,702,CA,Family,2024-07-26 20:22:00,31,False,Friday,False,0.004
122876,114,809,976,128,35,460,DE,Family,2024-10-08 01:20:00,33,False,Tuesday,False,0.004
122877,114,574,990,718,53,982,CA,Premium,2024-05-04 04:49:00,32,False,Saturday,False,0.004
122878,114,809,976,128,823,274,CA,Family,2024-08-08 02:00:00,31,False,Thursday,False,0.004
122879,114,408,320,201,405,993,CA,Free,2023-05-14 04:20:00,26,True,Sunday,False,0.0013
122880,114,809,976,128,578,997,AU,Family,2024-11-24 17:41:00,35,False,Sunday,False,0.004
